district_id,state,district_name,latitude,longitude,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source,,,,,,,,,
3403120,NJ,Cinnaminson Township School District,40.0001617,-74.9916319,,,,,,,,,,,,,,,,,
3403150,NJ,Clark Township School District,40.6184736,-74.3159999,,,,,,,,,,,,,,,,,
3403180,NJ,Clayton Borough School District,39.663736,-75.0775045,,,,,,,,,,,,,,,,,
3403210,NJ,Clearview Regional School District,39.7441816,-75.190525,,,,,,,,,,,,,,,,,
3403240,NJ,Clementon Borough School District,39.8026811,-74.983763,,,,,,,,,,,,,,,,,
3403270,NJ,Cliffside Park Borough School District,40.8220503,-73.9879323,,,,,,,,,,,,,,,,,
3403300,NJ,Clifton City School District,40.8621369,-74.1603932,,,,,,,,,,,,,,,,,
3403330,NJ,Clinton Town-Glen Gardner School District,40.6901291,-74.940122,,,,,,,,,,,,,,,,,
3403360,NJ,Clinton Township School District,40.6300981,-74.8672023,,,,,,,,,,,,,,,,,
3403390,NJ,Closter Borough School District,40.9728898,-73.9603147,,,,,,,,,,,,,,,,,
3403420,NJ,Collingswood Borough School District,39.9152748,-75.0783915,,,,,,,,,,,,,,,,,
3403450,NJ,Colts Neck Township School District,40.2870481,-74.1524456,,,,,,,,,,,,,,,,,
3403480,NJ,Commercial Township School District,39.2737695,-75.0453429,,,,,,,,,,,,,,,,,
3403510,NJ,Corbin City School District,39.3016745,-74.7055782,,,,,,,,,,,,,,,,,
3403540,NJ,Cranbury Township School District,40.3134499,-74.5202332,,,,,,,,,,,,,,,,,
3403570,NJ,Cranford Township School District,40.6560901,-74.3035628,,,,,,,,,,,,,,,,,
3403600,NJ,Cresskill Borough School District,40.9397855,-73.9585808,,,,,,,,,,,,,,,,,
3403620,NJ,Cumberland Regional School District,39.429428,-75.2687618,,,,,,,,,,,,,,,,,
3403630,NJ,Deal Borough School District,40.2497012,-73.9974576,,,,,,,,,,,,,,,,,
3403660,NJ,Deerfield Township School District,39.4590432,-75.1319866,,,,,,,,,,,,,,,,,
3403690,NJ,Delanco Township School District,40.0506308,-74.9378148,,,,,,,,,,,,,,,,,
3403720,NJ,Delaware Township School District,40.4397619,-74.9563288,,,,,,,,,,,,,,,,,
3403750,NJ,Delaware Valley Regional School District,40.5510273,-75.0532108,,,,,,,,,,,,,,,,,
3403780,NJ,Delran Township School District,40.0130239,-74.9474228,,,,,,,,,,,,,,,,,
3403810,NJ,Demarest Borough School District,40.9533654,-73.9563481,,,,,,,,,,,,,,,,,
3403840,NJ,Dennis Township School District,39.2065547,-74.8183858,,,,,,,,,,,,,,,,,
3403870,NJ,Denville Township School District,40.8884789,-74.4883768,,,,,,,,,,,,,,,,,
3403900,NJ,Deptford Township School District,39.8137941,-75.1186925,,,,,,,,,,,,,,,,,
3403930,NJ,Dover Town School District,40.8855999,-74.5591632,,,,,,,,,,,,,,,,,
3403960,NJ,Downe Township School District,39.2694966,-75.1333181,,,,,,,,,,,,,,,,,
3403990,NJ,Dumont Borough School District,40.9452388,-73.9924284,,,,,,,,,,,,,,,,,
3404020,NJ,Dunellen Borough School District,40.5902943,-74.4656518,,,,,,,,,,,,,,,,,
3404050,NJ,Eagleswood Township School District,39.6471817,-74.2845992,,,,,,,,,,,,,,,,,
3404080,NJ,East Amwell Township School District,40.4349925,-74.8230299,,,,,,,,,,,,,,,,,
3404110,NJ,East Brunswick Township School District,40.4262486,-74.418244,,,,,,,,,,,,,,,,,
3404140,NJ,East Greenwich Township School District,39.7905188,-75.2405918,,,,,,,,,,,,,,,,,
3404170,NJ,East Hanover Township School District,40.8185531,-74.3637423,,,,,,,,,,,,,,,,,
3404200,NJ,East Newark Borough School District,40.7520111,-74.1621893,,,,,,,,,,,,,,,,,
3404230,NJ,East Orange City School District,40.7650548,-74.2116548,,,,,,,,,,,,,,,,,
3404290,NJ,East Rutherford Borough School District,40.8170966,-74.0850235,,,,,,,,,,,,,,,,,
3404320,NJ,East Windsor Regional School District,40.2626134,-74.5319523,,,,,,,,,,,,,,,,,
3404350,NJ,Eastampton Township School District,40.0002787,-74.7565469,,,,,,,,,,,,,,,,,
3404380,NJ,Eastern Camden County Regional School District,39.8327374,-74.9524539,,,,,,,,,,,,,,,,,
3404410,NJ,Eatontown Borough School District,40.2916194,-74.0540836,,,,,,,,,,,,,,,,,
3404440,NJ,Edgewater Borough School District,40.82465,-73.9737928,,,,,,,,,,,,,,,,,
3404470,NJ,Edgewater Park Township School District,40.053506,-74.918438,,,,,,,,,,,,,,,,,
3404500,NJ,Edison Township School District,40.5179028,-74.4447217,,,,,,,,,,,,,,,,,
3404530,NJ,Egg Harbor City School District,39.5636873,-74.5958654,,,,,,,,,,,,,,,,,
3404560,NJ,Egg Harbor Township School District,39.3804071,-74.6123412,,,,,,,,,,,,,,,,,
3404590,NJ,Elizabeth City School District,40.6663674,-74.1935028,,,,,,,,,,,,,,,,,
3404620,NJ,Elk Township School District,39.6627518,-75.1569719,,,,,,,,,,,,,,,,,
3404660,NJ,Elmwood Park Borough School District,40.9045259,-74.1195136,,,,,,,,,,,,,,,,,
3404680,NJ,Elsinboro Township School District,39.5333174,-75.4984782,,,,,,,,,,,,,,,,,
3404710,NJ,Emerson Borough School District,40.9749901,-74.0232476,,,,,,,,,,,,,,,,,
3404740,NJ,Englewood City School District,40.8911966,-73.972515,,,,,,,,,,,,,,,,,
3404770,NJ,Englewood Cliffs Borough School District,40.8897215,-73.9419805,,,,,,,,,,,,,,,,,
3404830,NJ,Essex Fells Borough School District,40.8281024,-74.2762262,,,,,,,,,,,,,,,,,
3404860,NJ,Estell Manor City School District,39.3539329,-74.775135,,,,,,,,,,,,,,,,,
3404890,NJ,Evesham Township School District,39.856677,-74.9008104,,,,,,,,,,,,,,,,,
3404920,NJ,Ewing Township School District,40.2633442,-74.7987038,,,,,,,,,,,,,,,,,
3404950,NJ,Fair Haven Borough School District,40.3619401,-74.0387747,,,,,,,,,,,,,,,,,
3404980,NJ,Fair Lawn Borough School District,40.9358333,-74.1175036,,,,,,,,,,,,,,,,,
3405010,NJ,Fairfield Township School District,40.8825075,-74.3045935,,,,,,,,,,,,,,,,,
3405040,NJ,Fairfield Township School District,39.3723162,-75.2387206,,,,,,,,,,,,,,,,,
3405070,NJ,Fairview Borough School District,40.8211103,-74.0030322,,,,,,,,,,,,,,,,,
3405130,NJ,Farmingdale Borough School District,40.1983574,-74.1700818,,,,,,,,,,,,,,,,,
3405190,NJ,Flemington-Raritan Regional School District,40.5075374,-74.8645946,,,,,,,,,,,,,,,,,
3405220,NJ,Florence Township School District,40.0946874,-74.7839442,,,,,,,,,,,,,,,,,
3405250,NJ,Florham Park Borough School District,40.7759921,-74.394315,,,,,,,,,,,,,,,,,
3405280,NJ,Folsom Borough School District,39.5967446,-74.8431626,,,,,,,,,,,,,,,,,
3405310,NJ,Fort Lee Borough School District,40.8506403,-73.9710074,,,,,,,,,,,,,,,,,
3405340,NJ,Frankford Township School District,41.164296,-74.7377981,,,,,,,,,,,,,,,,,
3405370,NJ,Franklin Lakes Borough School District,41.0075259,-74.2056527,,,,,,,,,,,,,,,,,
3405400,NJ,Franklin Borough School District,41.108997,-74.5886407,,,,,,,,,,,,,,,,,
3405430,NJ,Franklin Township School District,39.5988405,-75.0208744,,,,,,,,,,,,,,,,,
3405460,NJ,Franklin Township School District,40.5690334,-74.9312269,,,,,,,,,,,,,,,,,
3405490,NJ,Franklin Township School District,40.4768719,-74.5504471,,,,,,,,,,,,,,,,,
3405520,NJ,Franklin Township School District,40.7124066,-75.0528312,,,,,,,,,,,,,,,,,
3405550,NJ,Fredon Township School District,41.0246749,-74.8182239,,,,,,,,,,,,,,,,,
3405580,NJ,Freehold Borough School District,40.2602193,-74.2758842,,,,,,,,,,,,,,,,,
3405610,NJ,Freehold Regional School District,40.2567754,-74.2341166,,,,,,,,,,,,,,,,,
3405640,NJ,Freehold Township School District,40.2243816,-74.2990509,,,,,,,,,,,,,,,,,
3405670,NJ,Frelinghuysen Township School District,40.9594858,-74.895154,,,,,,,,,,,,,,,,,
3405700,NJ,Frenchtown Borough School District,40.5305365,-75.0528459,,,,,,,,,,,,,,,,,
3405730,NJ,Galloway Township School District,39.4914535,-74.4738671,,,,,,,,,,,,,,,,,
3405760,NJ,Garfield City School District,40.8797971,-74.1082503,,,,,,,,,,,,,,,,,
3405790,NJ,Garwood Borough School District,40.6513307,-74.3231515,,,,,,,,,,,,,,,,,
3405820,NJ,Gateway Regional School District,39.8802492,-75.1367191,,,,,,,,,,,,,,,,,
3405850,NJ,Gibbsboro Borough School District,39.8325671,-74.966907,,,,,,,,,,,,,,,,,
3405880,NJ,Glassboro Borough School District,39.7000956,-75.1114226,,,,,,,,,,,,,,,,,
3405940,NJ,Glen Ridge Borough School District,40.8047984,-74.204569,,,,,,,,,,,,,,,,,
3405970,NJ,Glen Rock Borough School District,40.9594705,-74.125202,,,,,,,,,,,,,,,,,
3406000,NJ,Gloucester City School District,39.8916942,-75.1166923,,,,,,,,,,,,,,,,,
3406030,NJ,Gloucester Township School District,39.7921855,-75.036059,,,,,,,,,,,,,,,,,
3406060,NJ,Greater Egg Harbor Regional School District,39.5189677,-74.6193739,,,,,,,,,,,,,,,,,
3406090,NJ,Green Township School District,40.9740727,-74.8025843,,,,,,,,,,,,,,,,,
3406120,NJ,Green Brook Township School District,40.6038315,-74.483208,,,,,,,,,,,,,,,,,
3406150,NJ,Greenwich Township School District,39.3962734,-75.3675507,,,,,,,,,,,,,,,,,
3406180,NJ,Greenwich Township School District,39.83473,-75.2884822,,,,,,,,,,,,,,,,,
3406210,NJ,Greenwich Township School District,40.6802735,-75.1187089,,,,,,,,,,,,,,,,,
3406240,NJ,Guttenberg Town School District,40.7927841,-74.0045723,,,,,,,,,,,,,,,,,
3406270,NJ,Hackensack City School District,40.8893976,-74.0456981,,,,,,,,,,,,,,,,,
3406300,NJ,Hackettstown Town School District,40.8537041,-74.8248771,,,,,,,,,,,,,,,,,
3406330,NJ,Haddon Heights Borough School District,39.8791269,-75.0659184,,,,,,,,,,,,,,,,,
3406360,NJ,Haddon Township School District,39.9062159,-75.062951,,,,,,,,,,,,,,,,,
3406390,NJ,Haddonfield Borough School District,39.8937041,-75.0335578,,,,,,,,,,,,,,,,,
3406420,NJ,Hainesport Township School District,39.9779562,-74.8363343,,,,,,,,,,,,,,,,,
3406450,NJ,Haledon Borough School District,40.9369885,-74.1888673,,,,,,,,,,,,,,,,,
3406480,NJ,Hamburg Borough School District,41.1487632,-74.5734165,,,,,,,,,,,,,,,,,
3406510,NJ,Hamilton Township School District,39.4816025,-74.7374072,,,,,,,,,,,,,,,,,
3406540,NJ,Hamilton Township School District,40.2062665,-74.6752741,,,,,,,,,,,,,,,,,
3406570,NJ,Hammonton Town School District,39.66078,-74.7670212,,,,,,,,,,,,,,,,,
3406600,NJ,Hampton Borough School District,40.7045695,-74.9715246,,,,,,,,,,,,,,,,,
3406630,NJ,Hampton Township School District,41.0917013,-74.7896084,,,,,,,,,,,,,,,,,
3406660,NJ,Hanover Park Regional School District,40.8082643,-74.4041246,,,,,,,,,,,,,,,,,
3406690,NJ,Hanover Township School District,40.8199503,-74.4279856,,,,,,,,,,,,,,,,,
3406720,NJ,Harding Township School District,40.7378245,-74.495335,,,,,,,,,,,,,,,,,
3406780,NJ,Hardyston Township School District,41.1247512,-74.558783,,,,,,,,,,,,,,,,,
3406810,NJ,Harmony Township School District,40.7477011,-75.122777,,,,,,,,,,,,,,,,,
3406840,NJ,Harrington Park Borough School District,40.9916807,-73.9802022,,,,,,,,,,,,,,,,,
3406870,NJ,Harrison Town School District,40.742978,-74.1529113,,,,,,,,,,,,,,,,,
3406900,NJ,Harrison Township School District,39.7267218,-75.2055295,,,,,,,,,,,,,,,,,
3406930,NJ,Hasbrouck Heights Borough School District,40.8610248,-74.0679589,,,,,,,,,,,,,,,,,
3406960,NJ,Haworth Borough School District,40.9627374,-73.99747,,,,,,,,,,,,,,,,,
3406990,NJ,Hawthorne Borough School District,40.9569572,-74.1585611,,,,,,,,,,,,,,,,,
3407050,NJ,Henry Hudson Regional School District,40.4117712,-74.0198359,,,,,,,,,,,,,,,,,
3407080,NJ,Hi-Nella Borough School District,39.8365157,-75.0219649,,,,,,,,,,,,,,,,,
3407110,NJ,High Bridge Borough School District,40.6701107,-74.8902117,,,,,,,,,,,,,,,,,
3407140,NJ,High Point Regional School District,41.2044305,-74.660218,,,,,,,,,,,,,,,,,
3407170,NJ,Highland Park Borough School District,40.5007945,-74.4279107,,,,,,,,,,,,,,,,,
3407200,NJ,Highlands Borough School District,40.4042292,-73.9881855,,,,,,,,,,,,,,,,,
3407230,NJ,Hillsborough Township School District,40.497692,-74.670505,,,,,,,,,,,,,,,,,
3407260,NJ,Hillsdale Borough School District,41.0071268,-74.0451189,,,,,,,,,,,,,,,,,
3407290,NJ,Hillside Township School District,40.6958894,-74.2288001,,,,,,,,,,,,,,,,,
3407320,NJ,Ho-Ho-Kus Borough School District,40.9995,-74.0965826,,,,,,,,,,,,,,,,,
3407350,NJ,Hoboken City School District,40.7452508,-74.0279257,,,,,,,,,,,,,,,,,
3407380,NJ,Holland Township School District,40.5980387,-75.1241652,,,,,,,,,,,,,,,,,
3407410,NJ,Holmdel Township School District,40.3749643,-74.1738486,,,,,,,,,,,,,,,,,
3407440,NJ,Hopatcong Borough School District,40.9516486,-74.662377,,,,,,,,,,,,,,,,,
3407470,NJ,Hope Township School District,40.9069791,-74.9766748,,,,,,,,,,,,,,,,,
3407500,NJ,Hopewell Township School District,39.4385784,-75.2817041,,,,,,,,,,,,,,,,,
3407530,NJ,Hopewell Valley Regional School District,40.3563619,-74.8120022,,,,,,,,,,,,,,,,,
3407560,NJ,Howell Township School District,40.1781078,-74.2062245,,,,,,,,,,,,,,,,,
3407590,NJ,Hunterdon Central Regional School District,40.5004718,-74.8521363,,,,,,,,,,,,,,,,,
3407650,NJ,Interlaken Borough School District,40.234313,-74.0159388,,,,,,,,,,,,,,,,,
3407680,NJ,Irvington Township School District,40.723859,-74.2325223,,,,,,,,,,,,,,,,,
3407710,NJ,Island Heights Borough School District,39.941804,-74.1438417,,,,,,,,,,,,,,,,,
3407740,NJ,Jackson Township School District,40.0909277,-74.3612691,,,,,,,,,,,,,,,,,
3407770,NJ,Jamesburg Borough School District,40.3490381,-74.4402016,,,,,,,,,,,,,,,,,
3407800,NJ,Jefferson Township School District,41.0012666,-74.5511883,,,,,,,,,,,,,,,,,
3407830,NJ,Jersey City School District,40.7114174,-74.0647599,,,,,,,,,,,,,,,,,
3407860,NJ,Keansburg Borough School District,40.4518695,-74.1556341,,,,,,,,,,,,,,,,,
3407890,NJ,Kearny Town School District,40.7523319,-74.1230925,,,,,,,,,,,,,,,,,
3407920,NJ,Kenilworth Borough School District,40.6780895,-74.2881141,,,,,,,,,,,,,,,,,
3407950,NJ,Keyport Borough School District,40.4326259,-74.2003424,,,,,,,,,,,,,,,,,
3407980,NJ,Kingsway Regional School District,39.7405783,-75.2761734,,,,,,,,,,,,,,,,,
3408010,NJ,Kingwood Township School District,40.4947043,-75.0194612,,,,,,,,,,,,,,,,,
3408040,NJ,Kinnelon Borough School District,40.9820358,-74.3858956,,,,,,,,,,,,,,,,,
3408060,NJ,Kittatinny Regional School District,41.1237725,-74.8349458,,,,,,,,,,,,,,,,,
3408070,NJ,Knowlton Township School District,40.929261,-75.0617961,,,,,,,,,,,,,,,,,
3408100,NJ,Lacey Township School District,39.8551526,-74.2671517,,,,,,,,,,,,,,,,,
3408130,NJ,Lafayette Township School District,41.1212348,-74.6702968,,,,,,,,,,,,,,,,,
3408160,NJ,Lakehurst Borough School District,40.0131186,-74.3203559,,,,,,,,,,,,,,,,,
3408190,NJ,Lakeland Regional School District,41.0820815,-74.279009,,,,,,,,,,,,,,,,,
3408220,NJ,Lakewood Township School District,40.0770685,-74.1985101,,,,,,,,,,,,,,,,,
3408280,NJ,Laurel Springs Borough School District,39.8205431,-75.0054446,,,,,,,,,,,,,,,,,
3408310,NJ,Lavallette Borough School District,39.9694741,-74.0718801,,,,,,,,,,,,,,,,,
3408340,NJ,Lawnside Borough School District,39.8673079,-75.0289028,,,,,,,,,,,,,,,,,
3408370,NJ,Lawrence Township School District,39.3348775,-75.1845789,,,,,,,,,,,,,,,,,
3408400,NJ,Lawrence Township School District,40.2958873,-74.7200934,,,,,,,,,,,,,,,,,
3408430,NJ,Lebanon Borough School District,40.6418618,-74.8333118,,,,,,,,,,,,,,,,,
3408460,NJ,Lebanon Township School District,40.7263694,-74.8944081,,,,,,,,,,,,,,,,,
3408490,NJ,Lenape Regional School District,39.8514669,-74.6934124,,,,,,,,,,,,,,,,,
3408500,NJ,Lenape Valley Regional School District,40.943154,-74.7182428,,,,,,,,,,,,,,,,,
3408520,NJ,Leonia Borough School District,40.8633911,-73.9884656,,,,,,,,,,,,,,,,,
3408580,NJ,Lincoln Park Borough School District,40.9237508,-74.304235,,,,,,,,,,,,,,,,,
3408610,NJ,Linden City School District,40.6273367,-74.2363098,,,,,,,,,,,,,,,,,
3408640,NJ,Lindenwold Borough School District,39.818832,-74.9899655,,,,,,,,,,,,,,,,,
3408670,NJ,Linwood City School District,39.3437182,-74.5710495,,,,,,,,,,,,,,,,,
3408671,NJ,Longport Borough School District,39.3113371,-74.5269565,,,,,,,,,,,,,,,,,
3408700,NJ,Little Egg Harbor Township School District,39.6329695,-74.331032,,,,,,,,,,,,,,,,,
3408730,NJ,Little Falls Township School District,40.8755899,-74.2173656,,,,,,,,,,,,,,,,,
3408760,NJ,Little Ferry Borough School District,40.8434313,-74.0342395,,,,,,,,,,,,,,,,,
3408790,NJ,Little Silver Borough School District,40.3369522,-74.0345347,,,,,,,,,,,,,,,,,
3408820,NJ,Livingston Township School District,40.7858277,-74.3291,,,,,,,,,,,,,,,,,
3408850,NJ,Lodi Borough School District,40.8779151,-74.0825,,,,,,,,,,,,,,,,,
3408880,NJ,Logan Township School District,39.792079,-75.355179,,,,,,,,,,,,,,,,,
3408910,NJ,Long Beach Island School District,39.6400667,-74.1887289,,,,,,,,,,,,,,,,,
3408940,NJ,Long Branch City School District,40.2953722,-73.989899,,,,,,,,,,,,,,,,,
3409000,NJ,Lopatcong Township School District,40.714002,-75.1554696,,,,,,,,,,,,,,,,,
3409030,NJ,Lower Alloways Creek Township School District,39.450506,-75.4577411,,,,,,,,,,,,,,,,,
3409090,NJ,Lower Cape May Regional School District,38.9778679,-74.908599,,,,,,,,,,,,,,,,,
3409120,NJ,Pennsville Township School District,39.6263411,-75.5034509,,,,,,,,,,,,,,,,,
3409150,NJ,Lower Township School District,38.9837684,-74.9113078,,,,,,,,,,,,,,,,,
3409180,NJ,Lumberton Township School District,39.9588554,-74.8024782,,,,,,,,,,,,,,,,,
3409210,NJ,Lyndhurst Township School District,40.7979852,-74.1132579,,,,,,,,,,,,,,,,,
3409240,NJ,Madison Borough School District,40.7580439,-74.4178066,,,,,,,,,,,,,,,,,
3409270,NJ,Old Bridge Township School District,40.4046321,-74.3085374,,,,,,,,,,,,,,,,,
3409300,NJ,Magnolia Borough School District,39.8561951,-75.036397,,,,,,,,,,,,,,,,,
3409330,NJ,Mahwah Township School District,41.0820667,-74.1830614,,,,,,,,,,,,,,,,,
3409360,NJ,Mainland Regional School District,39.3410621,-74.5815343,,,,,,,,,,,,,,,,,
3409390,NJ,Manalapan-Englishtown Regional School District,40.282353,-74.3465645,,,,,,,,,,,,,,,,,
3409420,NJ,Manasquan Borough School District,40.1124211,-74.0381588,,,,,,,,,,,,,,,,,
3409450,NJ,Manchester Township School District,39.9616241,-74.3753153,,,,,,,,,,,,,,,,,
3409480,NJ,Mannington Township School District,39.6232487,-75.4146621,,,,,,,,,,,,,,,,,
3409510,NJ,Mansfield Township School District,40.087416,-74.7122587,,,,,,,,,,,,,,,,,
3409540,NJ,Mansfield Township School District,40.8084611,-74.9102339,,,,,,,,,,,,,,,,,
3409550,NJ,North Warren Regional School District,40.982712,-74.9848417,,,,,,,,,,,,,,,,,
3409600,NJ,Mantua Township School District,39.7620125,-75.1730915,,,,,,,,,,,,,,,,,
3409630,NJ,Manville Borough School District,40.5412695,-74.5892731,,,,,,,,,,,,,,,,,
3409660,NJ,Maple Shade Township School District,39.9523809,-74.9948958,,,,,,,,,,,,,,,,,
3409690,NJ,Margate City School District,39.3309129,-74.5068485,,,,,,,,,,,,,,,,,
3409720,NJ,Marlboro Township School District,40.342931,-74.257197,,,,,,,,,,,,,,,,,
3409750,NJ,Matawan-Aberdeen Regional School District,40.4252175,-74.2264375,,,,,,,,,,,,,,,,,
3409780,NJ,Maurice River Township School District,39.295626,-74.928882,,,,,,,,,,,,,,,,,
3409810,NJ,Maywood Borough School District,40.9028851,-74.0634573,,,,,,,,,,,,,,,,,
3409840,NJ,Medford Lakes Borough School District,39.8536489,-74.8116647,,,,,,,,,,,,,,,,,
3409870,NJ,Medford Township School District,39.8642685,-74.8246595,,,,,,,,,,,,,,,,,
3409900,NJ,Mendham Borough School District,40.7672898,-74.597766,,,,,,,,,,,,,,,,,
3409930,NJ,Mendham Township School District,40.7615037,-74.5651669,,,,,,,,,,,,,,,,,
3409960,NJ,Merchantville Borough School District,39.9502216,-75.0503373,,,,,,,,,,,,,,,,,
3409990,NJ,Metuchen Borough School District,40.5424449,-74.362767,,,,,,,,,,,,,,,,,
3410020,NJ,Middle Township School District,39.0932647,-74.8389216,,,,,,,,,,,,,,,,,
3410050,NJ,Middlesex Borough School District,40.5746267,-74.4982587,,,,,,,,,,,,,,,,,
3410110,NJ,Middletown Township School District,40.4047858,-74.0714039,,,,,,,,,,,,,,,,,
3410140,NJ,Midland Park Borough School District,40.9958086,-74.1412624,,,,,,,,,,,,,,,,,
3410170,NJ,Milford Borough School District,40.5734829,-75.0897024,,,,,,,,,,,,,,,,,
3410200,NJ,Millburn Township School District,40.7416078,-74.3212863,,,,,,,,,,,,,,,,,
3410230,NJ,Millstone Township School District,40.213339,-74.4316813,,,,,,,,,,,,,,,,,
3410290,NJ,Milltown Borough School District,40.4502231,-74.4347863,,,,,,,,,,,,,,,,,
3410320,NJ,Millville City School District,39.3900935,-75.0547965,,,,,,,,,,,,,,,,,
3410350,NJ,Mine Hill Township School District,40.8780875,-74.6011764,,,,,,,,,,,,,,,,,
3410380,NJ,Monmouth Beach Borough School District,40.335895,-73.9856075,,,,,,,,,,,,,,,,,
3410440,NJ,Monmouth Regional School District,40.2774487,-74.0832778,,,,,,,,,,,,,,,,,
3410470,NJ,Monroe Township School District,39.6602243,-74.9691952,,,,,,,,,,,,,,,,,
3410500,NJ,Monroe Township School District,40.3194824,-74.428785,,,,,,,,,,,,,,,,,
3410530,NJ,Montague Township School District,41.2809575,-74.7305114,,,,,,,,,,,,,,,,,
3410560,NJ,Montclair Town School District,40.8249977,-74.2108562,,,,,,,,,,,,,,,,,
3410590,NJ,Montgomery Township School District,40.4261235,-74.678446,,,,,,,,,,,,,,,,,
3410620,NJ,Montvale Borough School District,41.0545938,-74.047298,,,,,,,,,,,,,,,,,
3410650,NJ,Montville Township School District,40.9127933,-74.3589163,,,,,,,,,,,,,,,,,
3410680,NJ,Moonachie Borough School District,40.8413344,-74.0576708,,,,,,,,,,,,,,,,,
3410710,NJ,Moorestown Township School District,39.9787162,-74.9426511,,,,,,,,,,,,,,,,,
3410740,NJ,Morris Hills Regional School District,40.9446222,-74.5008756,,,,,,,,,,,,,,,,,
3410770,NJ,Morris Plains Borough School District,40.8388059,-74.4741963,,,,,,,,,,,,,,,,,
3410810,NJ,Morris Township School District,40.7963215,-74.4906524,,,,,,,,,,,,,,,,,
3410860,NJ,Mount Arlington Borough School District,40.9207509,-74.6407909,,,,,,,,,,,,,,,,,
3410890,NJ,Mount Ephraim Borough School District,39.8795238,-75.0918141,,,,,,,,,,,,,,,,,
3410920,NJ,Mount Holly Township School District,39.9953357,-74.7864726,,,,,,,,,,,,,,,,,
3410950,NJ,Mount Laurel Township School District,39.9489918,-74.900247,,,,,,,,,,,,,,,,,
3410980,NJ,Mount Olive Township School District,40.865597,-74.7419301,,,,,,,,,,,,,,,,,
3411010,NJ,Mountain Lakes Borough School District,40.8908526,-74.4420319,,,,,,,,,,,,,,,,,
3411040,NJ,Mountainside Borough School District,40.6807216,-74.3602919,,,,,,,,,,,,,,,,,
3411070,NJ,Mullica Township School District,39.5964863,-74.6764997,,,,,,,,,,,,,,,,,
3411100,NJ,National Park Borough School District,39.8672966,-75.1856214,,,,,,,,,,,,,,,,,
3411130,NJ,Neptune City School District,40.2005391,-74.0328962,,,,,,,,,,,,,,,,,
3411160,NJ,Neptune Township School District,40.2138156,-74.0537123,,,,,,,,,,,,,,,,,
3411190,NJ,Netcong Borough School District,40.8992322,-74.7008233,,,,,,,,,,,,,,,,,
3411220,NJ,New Brunswick City School District,40.4866775,-74.4444144,,,,,,,,,,,,,,,,,
3411250,NJ,New Hanover Township School District,40.0413516,-74.5681472,,,,,,,,,,,,,,,,,
3411280,NJ,New Milford Borough School District,40.9341614,-74.0194531,,,,,,,,,,,,,,,,,
3411310,NJ,New Providence Borough School District,40.6988898,-74.4066229,,,,,,,,,,,,,,,,,
3411340,NJ,Newark City School District,40.7242204,-74.1725735,,,,,,,,,,,,,,,,,
3411370,NJ,Newfield Elementary School District,39.5510409,-75.0102172,,,,,,,,,,,,,,,,,
3411400,NJ,Newton Town School District,41.0514865,-74.7536009,,,,,,,,,,,,,,,,,
3411430,NJ,North Arlington Borough School District,40.7862555,-74.1262199,,,,,,,,,,,,,,,,,
3411460,NJ,North Bergen Township School District,40.7941628,-74.024947,,,,,,,,,,,,,,,,,
3411490,NJ,North Brunswick Township School District,40.4503922,-74.4794159,,,,,,,,,,,,,,,,,
3411520,NJ,North Caldwell Borough School District,40.8645004,-74.2599958,,,,,,,,,,,,,,,,,
3411550,NJ,North Haledon Borough School District,40.9636178,-74.1852806,,,,,,,,,,,,,,,,,
3411580,NJ,North Hanover Township School District,40.0899614,-74.5854443,,,,,,,,,,,,,,,,,
3411610,NJ,North Hunterdon-Voorhees Regional School District,40.6608652,-74.8949022,,,,,,,,,,,,,,,,,
3411640,NJ,North Plainfield Borough School District,40.6212554,-74.4394664,,,,,,,,,,,,,,,,,
3411670,NJ,North Wildwood City School District,39.0059437,-74.7975051,,,,,,,,,,,,,,,,,
3411700,NJ,Northern Burlington Regional School District,40.0727906,-74.6819699,,,,,,,,,,,,,,,,,
3411730,NJ,Northern Highlands Regional School District,41.0523667,-74.1112146,,,,,,,,,,,,,,,,,
3411760,NJ,Northern Valley Regional School District,40.987967,-73.9680309,,,,,,,,,,,,,,,,,
3411790,NJ,Northfield City School District,39.3730734,-74.5541283,,,,,,,,,,,,,,,,,
3411820,NJ,Northvale Borough School District,41.0130038,-73.9480851,,,,,,,,,,,,,,,,,
3411850,NJ,Norwood Borough School District,40.9920464,-73.9505506,,,,,,,,,,,,,,,,,
3411880,NJ,Nutley Town School District,40.8206164,-74.1562502,,,,,,,,,,,,,,,,,
3411910,NJ,Oakland Borough School District,41.0310215,-74.2405023,,,,,,,,,,,,,,,,,
3411940,NJ,Oaklyn Borough School District,39.9023003,-75.0805727,,,,,,,,,,,,,,,,,
3411970,NJ,Ocean City School District,39.2695228,-74.5997966,,,,,,,,,,,,,,,,,
3412030,NJ,Ocean Gate Borough School District,39.9264531,-74.1347593,,,,,,,,,,,,,,,,,
3412060,NJ,Ocean Township School District,40.2544122,-74.0319368,,,,,,,,,,,,,,,,,
3412090,NJ,Ocean Township School District,39.7907291,-74.2146092,,,,,,,,,,,,,,,,,
3412120,NJ,Oceanport Borough School District,40.3282431,-74.0123325,,,,,,,,,,,,,,,,,
